order_id,customer_id,outlet_id,platform_id,order_datetime,order_status,cancellation_reason,gross_order_value,platform_funded_discount,restaurant_funded_discount,net_order_value,commission_amount,other_deductions,customer_delivery_fee,refund_amount,restaurant_settlement,packaging_cost,promised_minutes,prep_minutes,delivery_minutes,rating,basket_type,is_combo_order
3947,2630,1,2,2018-09-08 14:25:15,cancelled,customer cancelled,271.0,35.13,0.0,235.87,75.88,1.9,36.59,0.0,158.09,0.0,45,9,33,,1 main,0
3948,2631,1,2,2018-09-08 09:01:47,completed,,271.0,50.19,0.0,220.81,75.88,1.9,36.59,0.0,143.03,15.0,45,16,23,,1 main,0
3949,2632,1,1,2018-09-08 21:26:41,completed,,258.0,77.3,0.0,180.7,72.24,1.81,33.54,0.0,106.65,15.0,45,26,28,,1 main,0
3950,296,1,3,2018-09-08 19:04:33,completed,,294.0,0.0,37.03,256.97,82.32,1.91,35.28,0.0,172.74,15.0,45,23,30,3,1 main,0
3951,2633,1,2,2018-09-08 13:21:23,completed,,314.0,0.0,23.86,290.14,87.92,2.2,42.39,0.0,200.02,15.0,45,12,39,4,1 main + beverage,0
3952,1525,1,1,2018-09-08 20:11:52,completed,,583.0,103.2,0.0,479.8,163.24,4.08,75.79,0.0,312.48,15.0,45,9,29,4,2 mains,0
3953,2634,1,1,2018-09-08 15:10:04,completed,,339.0,41.87,0.0,297.13,94.92,2.37,44.07,0.0,199.84,15.0,45,17,30,5,1 main + beverage,0
3954,1696,1,1,2018-09-08 20:07:42,completed,,566.0,0.0,71.04,494.96,158.48,3.96,73.58,0.0,332.51,15.0,45,22,28,5,2 mains,0
3955,2635,1,3,2018-09-08 07:38:36,cancelled,restaurant delay,339.0,0.0,59.4,279.6,94.92,2.2,40.68,0.0,182.48,0.0,45,22,14,,1 main,0
3956,1901,1,2,2018-09-08 21:13:03,completed,,399.0,0.0,0.0,399.0,111.72,2.79,53.87,0.0,284.49,15.0,45,23,33,,1 main + beverage,0
3957,2636,1,3,2018-09-08 11:50:30,completed,,267.0,0.0,0.0,267.0,74.76,1.74,32.04,0.0,190.5,15.0,45,18,25,,1 main,0
3958,2637,1,4,2018-09-09 14:29:40,completed,,297.0,0.0,0.0,297.0,83.16,1.78,37.12,0.0,212.06,15.0,45,18,11,5,1 main + beverage,0
3959,2638,1,1,2018-09-09 22:23:45,completed,,295.0,0.0,0.0,295.0,82.6,2.06,38.35,0.0,210.33,15.0,45,18,35,,1 main + beverage,0
3960,2639,1,3,2018-09-09 14:56:59,completed,,284.0,0.0,0.0,284.0,79.52,1.85,34.08,0.0,202.63,15.0,45,27,17,4,1 main,0
3961,1728,1,1,2018-09-09 12:21:46,completed,,334.0,0.0,35.54,298.46,93.52,2.34,43.42,0.0,202.6,15.0,45,21,26,5,1 main + beverage,0
3962,2640,1,4,2018-09-09 22:34:47,completed,,313.0,0.0,0.0,313.0,87.64,1.88,39.12,0.0,223.48,15.0,45,17,19,,1 main + beverage,0
3963,2641,1,4,2018-09-09 20:11:50,completed,,293.0,0.0,44.49,248.51,82.04,1.76,36.62,0.0,164.71,15.0,45,27,48,5,1 main,0
3964,2642,1,3,2018-09-09 11:34:16,completed,,659.0,0.0,0.0,659.0,184.52,4.28,79.08,0.0,470.2,15.0,45,27,26,5,2 mains + beverage,0
3965,2643,1,1,2018-09-09 19:15:05,completed,,611.0,0.0,77.75,533.25,171.08,4.28,79.43,0.0,357.9,15.0,45,15,28,5,2 mains,0
3966,2644,1,3,2018-09-09 15:14:20,completed,,294.0,54.88,0.0,239.12,82.32,1.91,35.28,0.0,154.89,15.0,45,15,26,,1 main,0
3967,2645,1,3,2018-09-09 09:32:09,completed,,321.0,93.62,0.0,227.38,89.88,2.09,38.52,0.0,135.41,15.0,45,19,28,5,1 main + add-on,0
3968,2487,1,3,2018-09-09 12:16:04,completed,,308.0,0.0,0.0,308.0,86.24,2.0,36.96,0.0,219.76,15.0,45,11,21,,1 main + beverage,0
3969,2646,1,1,2018-09-09 13:40:54,completed,,297.0,0.0,0.0,297.0,83.16,2.08,38.61,0.0,211.76,15.0,45,13,25,,1 main,0
3970,2647,1,3,2018-09-09 19:25:57,completed,,256.0,64.92,0.0,191.08,71.68,1.66,30.72,0.0,117.73,15.0,45,11,15,5,1 main,0
3971,2648,1,1,2018-09-09 13:06:14,completed,,554.4,127.48,0.0,426.92,155.23,3.88,72.07,0.0,267.81,15.0,45,24,21,,2 mains,1
3972,2649,1,2,2018-09-09 11:40:37,completed,,332.0,0.0,0.0,332.0,92.96,2.32,44.82,0.0,236.72,15.0,45,21,23,,1 main + beverage,0
3973,2650,1,2,2018-09-09 19:14:38,completed,,284.0,54.38,0.0,229.62,79.52,1.99,38.34,0.0,148.11,15.0,45,18,23,,1 main,0
3974,935,1,1,2018-09-09 17:03:48,completed,,619.0,65.7,0.0,553.3,173.32,4.33,80.47,0.0,375.65,15.0,45,23,27,5,2 mains + beverage,0
3975,2651,1,1,2018-09-09 13:21:02,completed,,356.0,94.38,0.0,261.62,99.68,2.49,46.28,0.0,159.45,15.0,45,22,21,5,1 main + add-on,0
3976,1881,1,1,2018-09-09 12:03:07,completed,,577.0,0.0,88.45,488.55,161.56,4.04,75.01,0.0,322.95,15.0,45,16,34,,2 mains,0
3977,2652,1,3,2018-09-09 19:26:22,completed,,381.0,50.59,0.0,330.41,106.68,2.48,45.72,0.0,221.25,15.0,45,18,26,5,1 main + beverage,0
3978,2653,1,1,2018-09-09 22:11:38,completed,,512.1,60.59,0.0,451.51,143.39,3.58,66.57,0.0,304.54,15.0,45,16,20,5,2 mains + beverage,1
3979,264,1,4,2018-09-09 11:11:07,completed,,304.0,0.0,0.0,304.0,85.12,1.82,38.0,0.0,217.06,15.0,45,20,27,,1 main,0
3980,2401,1,2,2018-09-09 13:07:14,completed,,656.0,195.72,0.0,460.28,183.68,4.59,88.56,0.0,272.01,15.0,45,30,24,5,2 mains,0
3981,1592,1,2,2018-09-09 20:29:17,completed,,605.0,0.0,39.6,565.4,169.4,4.24,81.68,0.0,391.76,15.0,45,26,26,,2 mains,0
3982,2654,1,3,2018-09-09 21:13:12,completed,,339.0,0.0,48.71,290.29,94.92,2.2,40.68,0.0,193.17,15.0,45,18,26,4,1 main,0
3983,2655,1,4,2018-09-09 12:36:11,completed,,543.0,0.0,0.0,543.0,152.04,3.26,67.88,0.0,387.7,15.0,45,18,19,,2 mains,0
3984,2656,1,2,2018-09-09 13:41:58,completed,,354.0,80.58,0.0,273.42,99.12,2.48,47.79,0.0,171.82,15.0,45,25,14,5,1 main + beverage,0
3985,2657,1,2,2018-09-09 20:06:55,completed,,531.0,0.0,0.0,531.0,148.68,3.72,71.69,0.0,378.6,15.0,45,23,35,,2 mains,0
3986,2658,1,2,2018-09-09 20:30:31,completed,,298.0,0.0,21.96,276.04,83.44,2.09,40.23,0.0,190.51,15.0,45,12,10,5,1 main + add-on,0
3987,2659,1,2,2018-09-09 19:01:50,completed,,277.0,0.0,42.06,234.94,77.56,1.94,37.4,0.0,155.45,15.0,45,15,19,5,1 main,0
3988,2660,1,4,2018-09-09 19:25:09,completed,,631.0,0.0,89.71,541.29,176.68,3.79,78.88,0.0,360.83,15.0,45,26,28,5,2 mains,0
3989,2661,1,1,2018-09-09 20:29:36,completed,,539.0,0.0,126.3,412.7,150.92,3.77,70.07,0.0,258.01,15.0,45,23,15,2,2 mains,0
3990,2662,1,2,2018-09-09 16:37:51,completed,,311.0,66.29,0.0,244.71,87.08,2.18,41.98,0.0,155.45,15.0,45,25,20,5,1 main,0
3991,2663,1,2,2018-09-09 11:55:02,completed,,571.0,65.61,0.0,505.39,159.88,4.0,77.09,0.0,341.52,15.0,45,26,25,5,2 mains,0
3992,2309,1,2,2018-09-09 22:02:35,completed,,300.0,50.4,0.0,249.6,84.0,2.1,40.5,0.0,163.5,15.0,45,19,17,5,1 main,0
3993,1285,1,4,2018-09-09 20:20:21,completed,,255.0,0.0,0.0,255.0,71.4,1.53,31.88,0.0,182.07,15.0,45,21,24,4,1 main,0
3994,1362,1,3,2018-09-09 14:56:23,completed,,293.0,50.17,0.0,242.83,82.04,1.9,35.16,0.0,158.89,15.0,45,21,31,,1 main + beverage,0
3995,2664,1,3,2018-09-09 22:27:50,completed,,305.0,94.53,0.0,210.47,85.4,1.98,36.6,0.0,123.09,15.0,45,16,18,5,1 main,0
3996,1644,1,3,2018-09-09 19:10:24,completed,,278.0,0.0,0.0,278.0,77.84,1.81,33.36,0.0,198.35,15.0,45,19,15,5,1 main,0
3997,2665,1,3,2018-09-09 17:27:37,refunded_partial,,268.2,0.0,0.0,268.2,75.1,1.74,32.18,63.36,128.0,15.0,45,27,34,,1 main + beverage,1
3998,2666,1,1,2018-09-09 22:16:29,completed,,623.0,0.0,0.0,623.0,174.44,4.36,80.99,0.0,444.2,15.0,45,23,22,,2 mains,0
3999,2667,1,2,2018-09-09 18:15:07,cancelled,customer cancelled,343.0,0.0,56.55,286.45,96.04,2.4,46.3,0.0,188.01,0.0,45,24,37,,1 main + beverage,0
4000,1674,1,2,2018-09-09 07:16:50,completed,,622.0,0.0,0.0,622.0,174.16,4.35,83.97,0.0,443.49,15.0,45,18,15,5,2 mains,0
4001,2668,1,1,2018-09-09 14:10:07,completed,,307.0,77.23,0.0,229.77,85.96,2.15,39.91,0.0,141.66,15.0,45,12,26,,1 main + beverage,0
4002,2669,1,1,2018-09-09 19:06:19,completed,,626.0,0.0,69.02,556.98,175.28,4.38,81.38,0.0,377.32,15.0,45,11,25,,2 mains + beverage,0
4003,2670,1,2,2018-09-09 11:03:58,completed,,622.0,0.0,0.0,622.0,174.16,4.35,83.97,0.0,443.49,15.0,45,29,24,,2 mains,0
4004,2671,1,3,2018-09-09 11:13:31,completed,,625.0,95.27,0.0,529.73,175.0,4.06,75.0,0.0,350.67,15.0,45,21,22,2,2 mains + beverage,0
4005,2672,1,2,2018-09-09 14:30:34,completed,,300.0,0.0,0.0,300.0,84.0,2.1,40.5,0.0,213.9,15.0,45,19,14,5,1 main,0
4006,2673,1,4,2018-09-09 17:51:26,completed,,559.0,0.0,50.7,508.3,156.52,3.35,69.88,0.0,348.42,15.0,45,14,18,,2 mains,0
4007,2674,1,2,2018-09-09 11:38:44,completed,,560.0,0.0,28.93,531.07,156.8,3.92,75.6,0.0,370.35,15.0,45,28,28,,2 mains,0
4008,2675,1,3,2018-09-09 14:10:54,completed,,340.0,0.0,0.0,340.0,95.2,2.21,40.8,0.0,242.59,15.0,45,15,11,5,1 main + beverage,0
4009,1004,1,2,2018-09-09 12:41:26,completed,,922.0,0.0,0.0,922.0,258.16,6.45,124.47,0.0,657.39,15.0,45,23,19,,3 mains,0
4010,947,1,1,2018-09-09 17:16:31,completed,,308.0,0.0,0.0,308.0,86.24,2.16,40.04,0.0,219.6,15.0,45,36,33,,1 main,0
4011,2676,1,2,2018-09-09 13:00:22,completed,,300.0,0.0,25.77,274.23,84.0,2.1,40.5,0.0,188.13,15.0,45,21,32,5,1 main,0
4012,1543,1,4,2018-09-10 16:06:44,cancelled,rider unavailable,338.0,82.43,0.0,255.57,94.64,2.03,42.25,0.0,158.9,0.0,40,19,18,,1 main,0
4013,2677,1,3,2018-09-10 11:29:18,completed,,615.0,0.0,0.0,615.0,172.2,4.0,73.8,0.0,438.8,15.0,40,12,30,,2 mains + beverage,0
4014,2678,1,3,2018-09-10 12:24:51,completed,,636.0,0.0,0.0,636.0,178.08,4.13,76.32,0.0,453.79,15.0,40,20,22,,2 mains + beverage,0
4015,2679,1,2,2018-09-10 22:26:03,completed,,277.0,0.0,0.0,277.0,77.56,1.94,37.4,0.0,197.5,15.0,40,21,20,4,1 main,0
4016,2680,1,1,2018-09-10 20:06:38,completed,,300.0,54.57,0.0,245.43,84.0,2.1,39.0,0.0,159.33,15.0,40,21,22,5,1 main + beverage,0
4017,2681,1,1,2018-09-10 17:45:52,completed,,308.0,0.0,0.0,308.0,86.24,2.16,40.04,0.0,219.6,15.0,40,18,25,5,1 main,0
4018,2113,1,1,2018-09-10 14:42:14,completed,,616.0,120.58,0.0,495.42,172.48,4.31,80.08,0.0,318.63,15.0,40,25,28,,2 mains,0
4019,1995,1,2,2018-09-10 20:30:44,completed,,268.2,66.16,0.0,202.04,75.1,1.88,36.21,0.0,125.07,15.0,40,18,17,,1 main + beverage,1
4020,2682,1,3,2018-09-10 15:33:31,refunded_partial,,293.0,51.29,0.0,241.71,82.04,1.9,35.16,49.19,108.57,15.0,40,17,20,2,1 main + beverage,0
4021,1753,1,3,2018-09-10 19:27:09,completed,,365.0,0.0,0.0,365.0,102.2,2.37,43.8,0.0,260.43,15.0,40,19,11,5,1 main + beverage,0
4022,2683,1,1,2018-09-10 19:08:40,completed,,543.0,0.0,0.0,543.0,152.04,3.8,70.59,0.0,387.16,15.0,40,21,16,5,2 mains,0
4023,853,1,3,2018-09-10 11:47:16,completed,,617.0,0.0,0.0,617.0,172.76,4.01,74.04,0.0,440.23,15.0,40,12,29,,2 mains,0
4024,2684,1,2,2018-09-10 12:51:25,completed,,311.0,0.0,0.0,311.0,87.08,2.18,41.98,0.0,221.74,15.0,40,14,27,5,1 main,0
4025,2685,1,3,2018-09-10 21:29:21,completed,,284.0,0.0,0.0,284.0,79.52,1.85,34.08,0.0,202.63,15.0,40,27,38,4,1 main,0
4026,2686,1,1,2018-09-10 22:09:01,completed,,599.0,97.72,0.0,501.28,167.72,4.19,77.87,0.0,329.36,15.0,40,19,23,,2 mains,0
4027,2687,1,2,2018-09-10 14:48:27,completed,,345.0,97.9,0.0,247.1,96.6,2.42,46.58,0.0,148.09,15.0,40,14,27,5,1 main,0
4028,2688,1,1,2018-09-10 12:05:01,completed,,594.0,0.0,0.0,594.0,166.32,4.16,77.22,0.0,423.52,15.0,40,11,18,5,2 mains,0
4029,2689,1,3,2018-09-10 21:28:43,completed,,339.0,0.0,0.0,339.0,94.92,2.2,40.68,0.0,241.88,15.0,40,20,34,3,1 main,0
4030,2690,1,3,2018-09-11 21:10:51,completed,,588.0,0.0,60.09,527.91,164.64,3.82,70.56,0.0,359.45,15.0,40,22,29,,2 mains,0
4031,2691,1,2,2018-09-11 18:29:21,completed,,600.0,0.0,0.0,600.0,168.0,4.2,81.0,0.0,427.8,15.0,40,27,31,4,2 mains,0
4032,2692,1,3,2018-09-11 22:21:38,completed,,320.0,0.0,0.0,320.0,89.6,2.08,38.4,0.0,228.32,15.0,40,15,26,4,1 main + beverage,0
4033,1672,1,1,2018-09-11 13:50:04,completed,,308.0,0.0,0.0,308.0,86.24,2.16,40.04,0.0,219.6,15.0,40,12,27,5,1 main,0
4034,512,1,3,2018-09-11 21:19:09,completed,,331.0,46.84,0.0,284.16,92.68,2.15,39.72,0.0,189.33,15.0,40,23,27,5,1 main + beverage,0
4035,2693,1,1,2018-09-11 12:27:22,completed,,334.0,0.0,0.0,334.0,93.52,2.34,43.42,0.0,238.14,15.0,40,19,36,5,1 main + beverage,0
4036,1413,1,3,2018-09-11 13:57:38,completed,,298.0,0.0,23.93,274.07,83.44,1.94,35.76,0.0,188.69,15.0,40,23,13,2,1 main + beverage,0
4037,2694,1,2,2018-09-11 12:59:27,completed,,287.0,0.0,0.0,287.0,80.36,2.01,38.75,0.0,204.63,15.0,40,16,21,4,1 main + beverage,0
4038,2695,1,2,2018-09-11 17:19:42,completed,,614.0,0.0,0.0,614.0,171.92,4.3,82.89,0.0,437.78,15.0,40,20,25,,2 mains + beverage,0
4039,1217,1,2,2018-09-11 19:14:15,completed,,287.0,0.0,0.0,287.0,80.36,2.01,38.75,0.0,204.63,15.0,40,19,27,,1 main + beverage,0
4040,2696,1,2,2018-09-11 20:00:00,completed,,388.0,0.0,0.0,388.0,108.64,2.72,52.38,0.0,276.64,15.0,40,21,14,5,1 main + beverage,0
4041,1596,1,3,2018-09-11 13:19:54,completed,,305.0,70.09,0.0,234.91,85.4,1.98,36.6,0.0,147.53,15.0,40,15,17,4,1 main,0
4042,1946,1,4,2018-09-11 20:29:54,completed,,548.0,0.0,0.0,548.0,153.44,3.29,68.5,0.0,391.27,15.0,40,24,24,3,2 mains,0
4043,2697,1,2,2018-09-11 19:25:35,completed,,397.0,37.42,0.0,359.58,111.16,2.78,53.6,0.0,245.64,15.0,40,17,18,4,1 main + beverage,0
4044,2698,1,2,2018-09-11 07:10:26,completed,,588.0,0.0,0.0,588.0,164.64,4.12,79.38,0.0,419.24,15.0,40,21,28,,2 mains,0
4045,2699,1,4,2018-09-11 19:06:13,completed,,642.0,0.0,34.77,607.23,179.76,3.85,80.25,0.0,423.62,15.0,40,20,24,5,2 mains,0
4046,2700,1,4,2018-09-11 22:06:20,completed,,338.0,0.0,0.0,338.0,94.64,2.03,42.25,0.0,241.33,15.0,40,22,50,,1 main,0
4047,2701,1,4,2018-09-11 21:23:16,completed,,532.0,0.0,0.0,532.0,148.96,3.19,66.5,0.0,379.85,15.0,40,13,26,5,2 mains,0
4048,2702,1,1,2018-09-11 22:16:10,completed,,616.0,0.0,0.0,616.0,172.48,4.31,80.08,0.0,439.21,15.0,40,23,25,,2 mains,0
4049,1414,1,1,2018-09-11 11:40:00,completed,,600.0,0.0,0.0,600.0,168.0,4.2,78.0,0.0,427.8,15.0,40,19,27,5,2 mains,0
4050,2703,1,2,2018-09-12 21:04:31,completed,,311.0,0.0,0.0,311.0,87.08,2.18,41.98,0.0,221.74,15.0,40,17,28,5,1 main,0
4051,2704,1,3,2018-09-12 22:12:22,completed,,305.0,0.0,50.14,254.86,85.4,1.98,36.6,0.0,167.48,15.0,40,24,24,5,1 main,0
4052,1956,1,1,2018-09-12 22:02:42,completed,,339.0,65.89,0.0,273.11,94.92,2.37,44.07,0.0,175.82,15.0,40,23,26,,1 main + beverage,0
4053,2705,1,2,2018-09-12 21:30:32,completed,,922.0,178.82,0.0,743.18,258.16,6.45,124.47,0.0,478.56,15.0,40,22,25,4,3 mains,0
4054,2706,1,1,2018-09-12 12:28:52,completed,,342.0,0.0,0.0,342.0,95.76,2.39,44.46,0.0,243.85,15.0,40,20,26,2,1 main,0
4055,2707,1,4,2018-09-12 11:32:49,completed,,297.0,51.91,0.0,245.09,83.16,1.78,37.12,0.0,160.15,15.0,40,21,24,5,1 main + beverage,1
4056,1150,1,1,2018-09-12 20:03:08,completed,,269.0,0.0,0.0,269.0,75.32,1.88,34.97,0.0,191.8,15.0,40,26,22,4,1 main,0
4057,1464,1,3,2018-09-12 21:04:25,completed,,256.0,68.1,0.0,187.9,71.68,1.66,30.72,0.0,114.56,15.0,40,21,23,4,1 main,0
4058,2708,1,3,2018-09-12 19:27:19,completed,,320.0,60.86,0.0,259.14,89.6,2.08,38.4,0.0,167.46,15.0,40,22,31,5,1 main + beverage,0
4059,2709,1,4,2018-09-12 20:27:44,completed,,594.0,0.0,0.0,594.0,166.32,3.56,74.25,0.0,424.12,15.0,40,30,14,,2 mains + beverage,0
4060,2710,1,1,2018-09-12 20:00:56,completed,,270.0,0.0,39.12,230.88,75.6,1.89,35.1,0.0,153.39,15.0,40,12,16,4,1 main + beverage,1
4061,2353,1,1,2018-09-12 22:24:58,completed,,300.6,86.3,0.0,214.3,84.17,2.1,39.08,0.0,128.02,15.0,40,20,30,4,1 main + add-on,1
4062,836,1,3,2018-09-12 14:48:45,completed,,590.0,78.41,0.0,511.59,165.2,3.83,70.8,0.0,342.56,15.0,40,15,26,5,2 mains,0
4063,2711,1,4,2018-09-12 12:25:09,completed,,338.0,44.99,0.0,293.01,94.64,2.03,42.25,0.0,196.34,15.0,40,16,31,,1 main,0
4064,1711,1,2,2018-09-12 19:26:07,completed,,260.0,0.0,0.0,260.0,72.8,1.82,35.1,0.0,185.38,15.0,40,20,22,5,1 main,0
4065,2712,1,2,2018-09-12 13:44:22,completed,,397.0,0.0,0.0,397.0,111.16,2.78,53.6,0.0,283.06,15.0,40,25,21,5,1 main + beverage,0
4066,2713,1,1,2018-09-13 14:25:39,completed,,322.0,0.0,29.77,292.23,90.16,2.25,41.86,0.0,199.82,15.0,40,17,12,,1 main + add-on,0
4067,2714,1,2,2018-09-13 14:31:30,completed,,614.0,0.0,0.0,614.0,171.92,4.3,82.89,0.0,437.78,15.0,40,27,21,5,2 mains + beverage,0
4068,2715,1,3,2018-09-13 19:21:55,refunded_partial,,267.0,44.47,0.0,222.53,74.76,1.74,32.04,36.91,109.13,15.0,40,20,20,2,1 main,0
4069,1310,1,3,2018-09-13 15:26:35,completed,,339.0,0.0,37.63,301.37,94.92,2.2,40.68,0.0,204.25,15.0,40,25,11,,1 main,0
4070,2716,1,1,2018-09-13 12:07:35,completed,,311.0,46.49,0.0,264.51,87.08,2.18,40.43,0.0,175.25,15.0,40,17,28,4,1 main + add-on,0
4071,2717,1,4,2018-09-13 19:10:07,completed,,308.0,65.79,0.0,242.21,86.24,1.85,38.5,0.0,154.12,15.0,40,21,24,,1 main + beverage,0
4072,2105,1,3,2018-09-13 16:26:27,completed,,347.0,0.0,0.0,347.0,97.16,2.26,41.64,0.0,247.58,15.0,40,21,28,5,1 main + beverage,0
4073,2718,1,2,2018-09-13 19:27:58,completed,,345.0,42.38,0.0,302.62,96.6,2.42,46.58,0.0,203.6,15.0,40,32,20,4,1 main,0
4074,2719,1,2,2018-09-13 15:08:14,completed,,271.0,0.0,0.0,271.0,75.88,1.9,36.59,0.0,193.22,15.0,40,26,25,5,1 main,0
4075,2720,1,1,2018-09-13 21:00:39,completed,,342.0,0.0,23.8,318.2,95.76,2.39,44.46,0.0,220.04,15.0,40,16,18,,1 main,0
4076,2721,1,2,2018-09-13 08:06:02,completed,,544.5,62.88,0.0,481.62,152.46,3.81,73.51,0.0,325.34,15.0,40,18,26,,2 mains,1
4077,2722,1,1,2018-09-13 21:27:40,completed,,384.0,0.0,0.0,384.0,107.52,2.69,49.92,0.0,273.79,15.0,40,29,47,1,1 main + beverage,0
4078,2723,1,1,2018-09-13 15:26:09,completed,,308.0,0.0,42.35,265.65,86.24,2.16,40.04,0.0,177.26,15.0,40,8,21,3,1 main,0
4079,2724,1,3,2018-09-13 11:27:12,completed,,256.0,0.0,0.0,256.0,71.68,1.66,30.72,0.0,182.66,15.0,40,16,21,4,1 main,0
4080,1339,1,4,2018-09-13 21:01:26,completed,,330.0,0.0,0.0,330.0,92.4,1.98,41.25,0.0,235.62,15.0,40,22,28,,1 main + add-on,0
4081,1584,1,1,2018-09-13 13:21:44,completed,,284.0,0.0,0.0,284.0,79.52,1.99,36.92,0.0,202.49,15.0,40,9,13,,1 main + beverage,0
4082,2725,1,1,2018-09-13 13:40:40,completed,,485.1,31.53,0.0,453.57,135.83,3.4,63.06,0.0,314.35,15.0,40,17,18,,2 mains,1
4083,2726,1,2,2018-09-14 21:06:30,cancelled,customer cancelled,294.3,0.0,0.0,294.3,82.4,2.06,39.73,0.0,209.84,0.0,40,9,13,,1 main + beverage,1
4084,2727,1,2,2018-09-14 21:10:44,completed,,622.0,62.96,0.0,559.04,174.16,4.35,83.97,0.0,380.53,15.0,40,27,14,,2 mains,0
4085,2110,1,1,2018-09-14 19:23:36,completed,,306.0,40.22,0.0,265.78,85.68,2.14,39.78,0.0,177.96,15.0,40,16,17,,1 main + add-on,0
4086,2059,1,2,2018-09-14 18:01:16,completed,,571.0,0.0,0.0,571.0,159.88,4.0,77.09,0.0,407.12,15.0,40,21,21,5,2 mains,0
4087,2728,1,2,2018-09-14 13:26:00,completed,,683.0,0.0,0.0,683.0,191.24,4.78,92.21,0.0,486.98,15.0,40,21,25,5,2 mains + beverage,0
4088,1481,1,1,2018-09-14 19:17:12,completed,,274.0,0.0,0.0,274.0,76.72,1.92,35.62,0.0,195.36,15.0,40,23,33,,1 main,0
4089,2729,1,1,2018-09-14 22:22:41,completed,,650.0,0.0,0.0,650.0,182.0,4.55,84.5,0.0,463.45,15.0,40,21,38,,2 mains,0
4090,2501,1,4,2018-09-14 19:22:21,completed,,581.0,0.0,0.0,581.0,162.68,3.49,72.62,0.0,414.83,15.0,40,22,35,,2 mains,0
4091,2554,1,2,2018-09-14 19:10:10,completed,,431.0,80.48,0.0,350.52,120.68,3.02,58.19,0.0,226.82,15.0,40,28,31,5,1 main + beverage,0
4092,2730,1,3,2018-09-14 17:33:48,completed,,577.0,0.0,0.0,577.0,161.56,3.75,69.24,0.0,411.69,15.0,40,14,24,,2 mains,0
4093,2731,1,3,2018-09-14 17:06:33,completed,,599.0,0.0,45.4,553.6,167.72,3.89,71.88,0.0,381.99,15.0,40,23,12,2,2 mains,0
4094,202,1,4,2018-09-14 14:42:54,completed,,322.0,0.0,0.0,322.0,90.16,1.93,40.25,0.0,229.91,15.0,40,22,22,5,1 main,0
4095,2732,1,1,2018-09-14 07:18:10,completed,,365.0,79.48,0.0,285.52,102.2,2.56,47.45,0.0,180.77,15.0,40,24,31,,1 main + beverage,0
4096,2733,1,3,2018-09-14 08:50:20,refunded_full,,331.0,0.0,31.84,299.16,92.68,2.15,39.72,179.5,24.83,15.0,40,24,18,2,1 main + beverage,0
4097,2734,1,1,2018-09-14 22:05:20,completed,,342.0,59.14,0.0,282.86,95.76,2.39,44.46,0.0,184.71,15.0,40,22,18,,1 main,0
4098,1792,1,1,2018-09-14 14:25:12,completed,,308.0,0.0,0.0,308.0,86.24,2.16,40.04,0.0,219.6,15.0,40,22,11,5,1 main,0
4099,2735,1,2,2018-09-14 20:07:38,completed,,917.0,0.0,104.55,812.45,256.76,6.42,123.8,0.0,549.27,15.0,40,19,27,5,3 mains,0
4100,1014,1,2,2018-09-14 17:30:28,completed,,311.0,0.0,0.0,311.0,87.08,2.18,41.98,0.0,221.74,15.0,40,24,13,5,1 main,0
4101,2736,1,2,2018-09-15 21:29:59,completed,,309.0,0.0,32.26,276.74,86.52,2.16,41.72,0.0,188.06,15.0,45,21,23,,1 main + add-on,0
4102,2737,1,2,2018-09-15 12:51:58,completed,,300.0,76.76,0.0,223.24,84.0,2.1,40.5,0.0,137.14,15.0,45,18,23,,1 main,0
4103,2738,1,3,2018-09-15 11:41:28,completed,,272.0,0.0,28.23,243.77,76.16,1.77,32.64,0.0,165.84,15.0,45,20,36,3,1 main,0
4104,2739,1,1,2018-09-15 22:03:03,completed,,286.0,52.45,0.0,233.55,80.08,2.0,37.18,0.0,151.47,15.0,45,17,19,4,1 main,0
4105,1176,1,2,2018-09-15 14:11:07,completed,,356.0,54.63,0.0,301.37,99.68,2.49,48.06,0.0,199.2,15.0,45,25,29,5,1 main + beverage,0
4106,2740,1,3,2018-09-15 13:47:04,completed,,309.0,0.0,33.05,275.95,86.52,2.01,37.08,0.0,187.42,15.0,45,19,13,5,1 main + add-on,0
4107,2741,1,2,2018-09-15 21:05:48,completed,,590.4,114.56,0.0,475.84,165.31,4.13,79.7,0.0,306.4,15.0,45,17,13,5,2 mains,1
4108,2230,1,2,2018-09-15 15:43:25,cancelled,rider unavailable,588.0,0.0,0.0,588.0,164.64,4.12,79.38,0.0,419.24,0.0,45,22,33,,2 mains,0
4109,1124,1,1,2018-09-15 13:09:04,completed,,667.0,0.0,0.0,667.0,186.76,4.67,86.71,0.0,475.57,15.0,45,28,18,5,2 mains,0
4110,2742,1,4,2018-09-15 12:54:49,completed,,266.0,0.0,0.0,266.0,74.48,1.6,33.25,0.0,189.92,15.0,45,23,37,,1 main,0
4111,2743,1,4,2018-09-15 22:15:12,completed,,644.0,166.83,0.0,477.17,180.32,3.86,80.5,0.0,292.98,15.0,45,20,25,,2 mains,0
4112,1036,1,3,2018-09-15 21:25:19,completed,,475.2,83.21,0.0,391.99,133.06,3.09,57.02,0.0,255.85,15.0,45,22,24,5,2 mains,1
4113,2744,1,1,2018-09-15 20:10:27,completed,,281.0,23.96,0.0,257.04,78.68,1.97,36.53,0.0,176.39,15.0,45,32,21,5,1 main,0
