availability_id,outlet_id,menu_item_id,availability_date,batch_prepared_qty,sold_out_time,estimated_lost_orders
10953,1,6,2019-11-19,2,,0
10954,1,7,2019-11-19,1,,0
10955,1,8,2019-11-19,3,,0
10956,1,9,2019-11-19,1,,0
10957,1,10,2019-11-19,1,,0
10958,1,11,2019-11-19,1,,0
10959,1,12,2019-11-19,1,,0
10960,1,13,2019-11-19,1,,0
10961,1,14,2019-11-19,1,,0
10962,1,15,2019-11-19,1,,0
10963,1,16,2019-11-19,1,,0
10964,1,17,2019-11-19,1,,0
10965,2,1,2019-11-19,1,,0
10966,2,2,2019-11-19,2,,0
10967,2,3,2019-11-19,1,,0
10968,2,4,2019-11-19,1,,0
10969,2,5,2019-11-19,1,,0
10970,2,6,2019-11-19,1,,0
10971,2,7,2019-11-19,1,,0
10972,2,8,2019-11-19,1,,0
10973,2,9,2019-11-19,1,,0
10974,2,10,2019-11-19,1,,0
10975,2,11,2019-11-19,1,,0
10976,2,12,2019-11-19,1,,0
10977,2,13,2019-11-19,1,,0
10978,2,14,2019-11-19,1,,0
10979,2,15,2019-11-19,1,20:14:00,2
10980,2,16,2019-11-19,1,,0
10981,2,17,2019-11-19,1,,0
10982,1,1,2019-11-20,3,,0
10983,1,2,2019-11-20,3,,0
10984,1,3,2019-11-20,2,,0
10985,1,4,2019-11-20,2,,0
10986,1,5,2019-11-20,2,,0
10987,1,6,2019-11-20,1,,0
10988,1,7,2019-11-20,1,,0
10989,1,8,2019-11-20,2,,0
10990,1,9,2019-11-20,1,,0
10991,1,10,2019-11-20,1,,0
10992,1,11,2019-11-20,1,,0
10993,1,12,2019-11-20,1,,0
10994,1,13,2019-11-20,1,,0
10995,1,14,2019-11-20,1,,0
10996,1,15,2019-11-20,1,,0
10997,1,16,2019-11-20,1,,0
10998,1,17,2019-11-20,1,,0
10999,2,1,2019-11-20,2,,0
11000,2,2,2019-11-20,2,,0
11001,2,3,2019-11-20,1,,0
11002,2,4,2019-11-20,1,,0
11003,2,5,2019-11-20,1,,0
11004,2,6,2019-11-20,1,,0
11005,2,7,2019-11-20,1,,0
11006,2,8,2019-11-20,1,,0
11007,2,9,2019-11-20,1,,0
11008,2,10,2019-11-20,1,,0
11009,2,11,2019-11-20,1,,0
11010,2,12,2019-11-20,1,,0
11011,2,13,2019-11-20,1,,0
11012,2,14,2019-11-20,1,,0
11013,2,15,2019-11-20,1,,0
11014,2,16,2019-11-20,1,,0
11015,2,17,2019-11-20,1,,0
11016,1,1,2019-11-21,3,,0
11017,1,2,2019-11-21,3,,0
11018,1,3,2019-11-21,2,,0
11019,1,4,2019-11-21,2,,0
11020,1,5,2019-11-21,2,,0
11021,1,6,2019-11-21,1,,0
11022,1,7,2019-11-21,1,,0
11023,1,8,2019-11-21,2,,0
11024,1,9,2019-11-21,1,,0
11025,1,10,2019-11-21,1,,0
11026,1,11,2019-11-21,1,,0
11027,1,12,2019-11-21,1,19:30:00,6
11028,1,13,2019-11-21,1,,0
11029,1,14,2019-11-21,1,,0
11030,1,15,2019-11-21,1,,0
11031,1,16,2019-11-21,1,,0
11032,1,17,2019-11-21,1,,0
11033,2,1,2019-11-21,2,,0
11034,2,2,2019-11-21,2,,0
11035,2,3,2019-11-21,1,,0
11036,2,4,2019-11-21,1,,0
11037,2,5,2019-11-21,1,,0
11038,2,6,2019-11-21,1,,0
11039,2,7,2019-11-21,1,,0
11040,2,8,2019-11-21,1,,0
11041,2,9,2019-11-21,1,,0
11042,2,10,2019-11-21,1,,0
11043,2,11,2019-11-21,1,,0
11044,2,12,2019-11-21,1,,0
11045,2,13,2019-11-21,1,,0
11046,2,14,2019-11-21,1,,0
11047,2,15,2019-11-21,1,,0
11048,2,16,2019-11-21,1,,0
11049,2,17,2019-11-21,1,,0
11050,1,1,2019-11-22,4,,0
11051,1,2,2019-11-22,4,,0
11052,1,3,2019-11-22,3,,0
11053,1,4,2019-11-22,2,,0
11054,1,5,2019-11-22,3,,0
11055,1,6,2019-11-22,2,,0
11056,1,7,2019-11-22,1,,0
11057,1,8,2019-11-22,3,,0
11058,1,9,2019-11-22,1,,0
11059,1,10,2019-11-22,1,,0
11060,1,11,2019-11-22,1,,0
11061,1,12,2019-11-22,1,,0
11062,1,13,2019-11-22,1,,0
11063,1,14,2019-11-22,1,,0
11064,1,15,2019-11-22,1,,0
11065,1,16,2019-11-22,1,,0
11066,1,17,2019-11-22,1,,0
11067,2,1,2019-11-22,1,,0
11068,2,2,2019-11-22,1,,0
11069,2,3,2019-11-22,1,,0
11070,2,4,2019-11-22,1,,0
11071,2,5,2019-11-22,1,,0
11072,2,6,2019-11-22,1,19:19:00,3
11073,2,7,2019-11-22,1,,0
11074,2,8,2019-11-22,1,,0
11075,2,9,2019-11-22,1,,0
11076,2,10,2019-11-22,1,,0
11077,2,11,2019-11-22,1,,0
11078,2,12,2019-11-22,1,,0
11079,2,13,2019-11-22,1,,0
11080,2,14,2019-11-22,1,,0
11081,2,15,2019-11-22,1,,0
11082,2,16,2019-11-22,1,,0
11083,2,17,2019-11-22,1,,0
11084,1,1,2019-11-23,6,,0
11085,1,2,2019-11-23,7,,0
11086,1,3,2019-11-23,4,,0
11087,1,4,2019-11-23,3,,0
11088,1,5,2019-11-23,5,,0
11089,1,6,2019-11-23,3,,0
11090,1,7,2019-11-23,2,,0
11091,1,8,2019-11-23,5,,0
11092,1,9,2019-11-23,2,,0
11093,1,10,2019-11-23,2,,0
11094,1,11,2019-11-23,2,,0
11095,1,12,2019-11-23,1,,0
11096,1,13,2019-11-23,1,,0
11097,1,14,2019-11-23,1,20:04:00,1
11098,1,15,2019-11-23,1,19:46:00,1
11099,1,16,2019-11-23,1,,0
11100,1,17,2019-11-23,1,,0
11101,2,1,2019-11-23,3,,0
11102,2,2,2019-11-23,3,,0
11103,2,3,2019-11-23,2,,0
11104,2,4,2019-11-23,1,,0
11105,2,5,2019-11-23,2,,0
11106,2,6,2019-11-23,1,,0
11107,2,7,2019-11-23,1,,0
11108,2,8,2019-11-23,2,,0
11109,2,9,2019-11-23,1,,0
11110,2,10,2019-11-23,1,,0
11111,2,11,2019-11-23,1,,0
11112,2,12,2019-11-23,1,,0
11113,2,13,2019-11-23,1,,0
11114,2,14,2019-11-23,1,,0
11115,2,15,2019-11-23,1,,0
11116,2,16,2019-11-23,1,,0
11117,2,17,2019-11-23,1,,0
11118,1,1,2019-11-24,8,,0
11119,1,2,2019-11-24,10,,0
11120,1,3,2019-11-24,6,,0
11121,1,4,2019-11-24,5,,0
11122,1,5,2019-11-24,7,,0
11123,1,6,2019-11-24,4,,0
11124,1,7,2019-11-24,3,,0
11125,1,8,2019-11-24,7,,0
11126,1,9,2019-11-24,3,,0
11127,1,10,2019-11-24,2,,0
11128,1,11,2019-11-24,2,,0
11129,1,12,2019-11-24,1,,0
11130,1,13,2019-11-24,2,,0
11131,1,14,2019-11-24,2,,0
11132,1,15,2019-11-24,1,,0
11133,1,16,2019-11-24,1,,0
11134,1,17,2019-11-24,1,20:05:00,2
11135,2,1,2019-11-24,4,,0
11136,2,2,2019-11-24,5,,0
11137,2,3,2019-11-24,3,,0
11138,2,4,2019-11-24,2,,0
11139,2,5,2019-11-24,3,,0
11140,2,6,2019-11-24,2,,0
11141,2,7,2019-11-24,1,,0
11142,2,8,2019-11-24,3,,0
11143,2,9,2019-11-24,1,,0
11144,2,10,2019-11-24,1,,0
11145,2,11,2019-11-24,1,,0
11146,2,12,2019-11-24,1,,0
11147,2,13,2019-11-24,1,,0
11148,2,14,2019-11-24,1,,0
11149,2,15,2019-11-24,1,,0
11150,2,16,2019-11-24,1,,0
11151,2,17,2019-11-24,1,,0
11152,1,1,2019-11-25,3,,0
11153,1,2,2019-11-25,4,,0
11154,1,3,2019-11-25,2,,0
11155,1,4,2019-11-25,2,,0
11156,1,5,2019-11-25,3,,0
11157,1,6,2019-11-25,1,,0
11158,1,7,2019-11-25,1,,0
11159,1,8,2019-11-25,3,,0
11160,1,9,2019-11-25,1,,0
11161,1,10,2019-11-25,1,,0
11162,1,11,2019-11-25,1,,0
11163,1,12,2019-11-25,1,,0
11164,1,13,2019-11-25,1,,0
11165,1,14,2019-11-25,1,,0
11166,1,15,2019-11-25,1,,0
11167,1,16,2019-11-25,1,,0
11168,1,17,2019-11-25,1,,0
11169,2,1,2019-11-25,2,,0
11170,2,2,2019-11-25,2,,0
11171,2,3,2019-11-25,1,,0
11172,2,4,2019-11-25,1,,0
11173,2,5,2019-11-25,1,,0
11174,2,6,2019-11-25,1,,0
11175,2,7,2019-11-25,1,,0
11176,2,8,2019-11-25,1,,0
11177,2,9,2019-11-25,1,,0
11178,2,10,2019-11-25,1,,0
11179,2,11,2019-11-25,1,,0
11180,2,12,2019-11-25,1,,0
11181,2,13,2019-11-25,1,,0
11182,2,14,2019-11-25,1,,0
11183,2,15,2019-11-25,1,,0
11184,2,16,2019-11-25,1,,0
11185,2,17,2019-11-25,1,,0
11186,1,1,2019-11-26,3,,0
11187,1,2,2019-11-26,3,,0
11188,1,3,2019-11-26,2,,0
11189,1,4,2019-11-26,2,,0
11190,1,5,2019-11-26,2,,0
11191,1,6,2019-11-26,1,,0
11192,1,7,2019-11-26,1,,0
11193,1,8,2019-11-26,2,,0
11194,1,9,2019-11-26,1,,0
11195,1,10,2019-11-26,1,,0
11196,1,11,2019-11-26,1,,0
11197,1,12,2019-11-26,1,,0
11198,1,13,2019-11-26,1,,0
11199,1,14,2019-11-26,1,,0
11200,1,15,2019-11-26,1,,0
11201,1,16,2019-11-26,1,,0
11202,1,17,2019-11-26,1,19:03:00,3
11203,2,1,2019-11-26,2,,0
11204,2,2,2019-11-26,2,,0
11205,2,3,2019-11-26,1,,0
11206,2,4,2019-11-26,1,,0
11207,2,5,2019-11-26,1,,0
11208,2,6,2019-11-26,1,,0
11209,2,7,2019-11-26,1,,0
11210,2,8,2019-11-26,1,,0
11211,2,9,2019-11-26,1,,0
11212,2,10,2019-11-26,1,20:05:00,6
11213,2,11,2019-11-26,1,,0
11214,2,12,2019-11-26,1,,0
11215,2,13,2019-11-26,1,,0
11216,2,14,2019-11-26,1,,0
11217,2,15,2019-11-26,1,,0
11218,2,16,2019-11-26,1,,0
11219,2,17,2019-11-26,1,,0
11220,1,1,2019-11-27,3,,0
11221,1,2,2019-11-27,4,,0
11222,1,3,2019-11-27,3,,0
11223,1,4,2019-11-27,2,,0
11224,1,5,2019-11-27,3,,0
11225,1,6,2019-11-27,2,,0
11226,1,7,2019-11-27,1,,0
11227,1,8,2019-11-27,3,,0
11228,1,9,2019-11-27,1,,0
11229,1,10,2019-11-27,1,,0
11230,1,11,2019-11-27,1,,0
11231,1,12,2019-11-27,1,,0
11232,1,13,2019-11-27,1,,0
11233,1,14,2019-11-27,1,,0
11234,1,15,2019-11-27,1,,0
11235,1,16,2019-11-27,1,,0
11236,1,17,2019-11-27,1,,0
11237,2,1,2019-11-27,2,,0
11238,2,2,2019-11-27,2,,0
11239,2,3,2019-11-27,1,,0
11240,2,4,2019-11-27,1,,0
11241,2,5,2019-11-27,1,,0
11242,2,6,2019-11-27,1,,0
11243,2,7,2019-11-27,1,,0
11244,2,8,2019-11-27,1,,0
11245,2,9,2019-11-27,1,,0
11246,2,10,2019-11-27,1,,0
11247,2,11,2019-11-27,1,,0
11248,2,12,2019-11-27,1,,0
11249,2,13,2019-11-27,1,,0
11250,2,14,2019-11-27,1,,0
11251,2,15,2019-11-27,1,,0
11252,2,16,2019-11-27,1,,0
11253,2,17,2019-11-27,1,,0
11254,1,1,2019-11-28,4,,0
11255,1,2,2019-11-28,4,,0
11256,1,3,2019-11-28,3,,0
11257,1,4,2019-11-28,2,,0
11258,1,5,2019-11-28,3,,0
11259,1,6,2019-11-28,2,,0
11260,1,7,2019-11-28,1,,0
11261,1,8,2019-11-28,3,,0
11262,1,9,2019-11-28,1,,0
11263,1,10,2019-11-28,1,,0
11264,1,11,2019-11-28,1,,0
11265,1,12,2019-11-28,1,,0
11266,1,13,2019-11-28,1,,0
11267,1,14,2019-11-28,1,,0
11268,1,15,2019-11-28,1,,0
11269,1,16,2019-11-28,1,,0
11270,1,17,2019-11-28,1,,0
11271,2,1,2019-11-28,2,,0
11272,2,2,2019-11-28,2,,0
11273,2,3,2019-11-28,1,,0
11274,2,4,2019-11-28,1,,0
11275,2,5,2019-11-28,1,,0
11276,2,6,2019-11-28,1,,0
11277,2,7,2019-11-28,1,,0
11278,2,8,2019-11-28,1,,0
11279,2,9,2019-11-28,1,,0
11280,2,10,2019-11-28,1,,0
11281,2,11,2019-11-28,1,,0
11282,2,12,2019-11-28,1,,0
11283,2,13,2019-11-28,1,,0
11284,2,14,2019-11-28,1,,0
11285,2,15,2019-11-28,1,,0
11286,2,16,2019-11-28,1,,0
11287,2,17,2019-11-28,1,,0
11288,1,1,2019-11-29,4,,0
11289,1,2,2019-11-29,4,,0
11290,1,3,2019-11-29,3,,0
11291,1,4,2019-11-29,2,,0
11292,1,5,2019-11-29,3,22:53:00,5
11293,1,6,2019-11-29,2,19:23:00,6
11294,1,7,2019-11-29,1,,0
11295,1,8,2019-11-29,3,,0
11296,1,9,2019-11-29,1,21:34:00,5
11297,1,10,2019-11-29,1,,0
11298,1,11,2019-11-29,1,,0
11299,1,12,2019-11-29,1,,0
11300,1,13,2019-11-29,1,,0
11301,1,14,2019-11-29,1,,0
11302,1,15,2019-11-29,1,,0
11303,1,16,2019-11-29,1,,0
11304,1,17,2019-11-29,1,,0
11305,2,1,2019-11-29,2,,0
11306,2,2,2019-11-29,2,,0
11307,2,3,2019-11-29,1,,0
11308,2,4,2019-11-29,1,,0
11309,2,5,2019-11-29,1,,0
11310,2,6,2019-11-29,1,,0
11311,2,7,2019-11-29,1,,0
11312,2,8,2019-11-29,1,,0
11313,2,9,2019-11-29,1,,0
11314,2,10,2019-11-29,1,,0
11315,2,11,2019-11-29,1,,0
11316,2,12,2019-11-29,1,,0
11317,2,13,2019-11-29,1,,0
11318,2,14,2019-11-29,1,,0
11319,2,15,2019-11-29,1,,0
11320,2,16,2019-11-29,1,,0
11321,2,17,2019-11-29,1,,0
11322,1,1,2019-11-30,6,,0
11323,1,2,2019-11-30,7,,0
11324,1,3,2019-11-30,5,,0
11325,1,4,2019-11-30,3,,0
11326,1,5,2019-11-30,5,,0
11327,1,6,2019-11-30,3,,0
11328,1,7,2019-11-30,2,,0
11329,1,8,2019-11-30,5,,0
11330,1,9,2019-11-30,2,,0
11331,1,10,2019-11-30,2,,0
11332,1,11,2019-11-30,2,,0
11333,1,12,2019-11-30,1,,0
11334,1,13,2019-11-30,2,,0
11335,1,14,2019-11-30,1,,0
11336,1,15,2019-11-30,1,,0
11337,1,16,2019-11-30,1,,0
11338,1,17,2019-11-30,1,,0
11339,2,1,2019-11-30,3,,0
11340,2,2,2019-11-30,3,,0
11341,2,3,2019-11-30,2,,0
11342,2,4,2019-11-30,2,,0
11343,2,5,2019-11-30,2,,0
11344,2,6,2019-11-30,1,,0
11345,2,7,2019-11-30,1,,0
11346,2,8,2019-11-30,2,,0
11347,2,9,2019-11-30,1,,0
11348,2,10,2019-11-30,1,19:41:00,5
11349,2,11,2019-11-30,1,,0
11350,2,12,2019-11-30,1,,0
11351,2,13,2019-11-30,1,,0
11352,2,14,2019-11-30,1,,0
11353,2,15,2019-11-30,1,,0
11354,2,16,2019-11-30,1,,0
11355,2,17,2019-11-30,1,,0
11356,1,1,2019-12-01,11,,0
11357,1,2,2019-12-01,13,22:47:00,5
11358,1,3,2019-12-01,8,,0
11359,1,4,2019-12-01,6,,0
11360,1,5,2019-12-01,9,,0
11361,1,6,2019-12-01,5,,0
11362,1,7,2019-12-01,4,19:58:00,3
11363,1,8,2019-12-01,9,,0
11364,1,9,2019-12-01,4,,0
11365,1,10,2019-12-01,3,19:23:00,3
11366,1,11,2019-12-01,3,,0
11367,1,12,2019-12-01,1,,0
11368,1,13,2019-12-01,3,,0
11369,1,14,2019-12-01,2,,0
11370,1,15,2019-12-01,2,,0
11371,1,16,2019-12-01,2,22:31:00,3
11372,1,17,2019-12-01,1,,0
11373,2,1,2019-12-01,5,,0
11374,2,2,2019-12-01,5,,0
11375,2,3,2019-12-01,3,,0
11376,2,4,2019-12-01,2,,0
11377,2,5,2019-12-01,4,,0
11378,2,6,2019-12-01,2,,0
11379,2,7,2019-12-01,1,,0
11380,2,8,2019-12-01,4,22:02:00,3
11381,2,9,2019-12-01,1,,0
11382,2,10,2019-12-01,1,,0
11383,2,11,2019-12-01,1,,0
11384,2,12,2019-12-01,1,,0
11385,2,13,2019-12-01,1,,0
11386,2,14,2019-12-01,1,,0
11387,2,15,2019-12-01,1,,0
11388,2,16,2019-12-01,1,,0
11389,2,17,2019-12-01,1,,0
11390,1,1,2019-12-02,4,,0
11391,1,2,2019-12-02,4,,0
11392,1,3,2019-12-02,3,,0
11393,1,4,2019-12-02,2,,0
11394,1,5,2019-12-02,3,,0
11395,1,6,2019-12-02,2,,0
11396,1,7,2019-12-02,1,,0
11397,1,8,2019-12-02,3,,0
11398,1,9,2019-12-02,1,,0
11399,1,10,2019-12-02,1,,0
11400,1,11,2019-12-02,1,,0
11401,1,12,2019-12-02,1,,0
11402,1,13,2019-12-02,1,,0
11403,1,14,2019-12-02,1,22:29:00,1
11404,1,15,2019-12-02,1,,0
11405,1,16,2019-12-02,1,,0
11406,1,17,2019-12-02,1,,0
11407,2,1,2019-12-02,2,,0
11408,2,2,2019-12-02,2,,0
11409,2,3,2019-12-02,1,,0
11410,2,4,2019-12-02,1,,0
11411,2,5,2019-12-02,1,,0
11412,2,6,2019-12-02,1,,0
11413,2,7,2019-12-02,1,,0
11414,2,8,2019-12-02,1,,0
11415,2,9,2019-12-02,1,,0
11416,2,10,2019-12-02,1,,0
11417,2,11,2019-12-02,1,,0
11418,2,12,2019-12-02,1,,0
11419,2,13,2019-12-02,1,,0
11420,2,14,2019-12-02,1,,0
11421,2,15,2019-12-02,1,,0
11422,2,16,2019-12-02,1,,0
11423,2,17,2019-12-02,1,,0
11424,1,1,2019-12-03,4,,0
11425,1,2,2019-12-03,4,,0
11426,1,3,2019-12-03,3,,0
11427,1,4,2019-12-03,2,,0
11428,1,5,2019-12-03,3,,0
11429,1,6,2019-12-03,2,,0
11430,1,7,2019-12-03,1,,0
11431,1,8,2019-12-03,3,,0
11432,1,9,2019-12-03,1,,0
11433,1,10,2019-12-03,1,,0
11434,1,11,2019-12-03,1,,0
11435,1,12,2019-12-03,1,,0
11436,1,13,2019-12-03,1,,0
11437,1,14,2019-12-03,1,,0
11438,1,15,2019-12-03,1,,0
11439,1,16,2019-12-03,1,,0
11440,1,17,2019-12-03,1,,0
11441,2,1,2019-12-03,2,,0
11442,2,2,2019-12-03,2,,0
11443,2,3,2019-12-03,1,,0
11444,2,4,2019-12-03,1,,0
11445,2,5,2019-12-03,1,,0
11446,2,6,2019-12-03,1,,0
11447,2,7,2019-12-03,1,,0
11448,2,8,2019-12-03,1,,0
11449,2,9,2019-12-03,1,,0
11450,2,10,2019-12-03,1,,0
11451,2,11,2019-12-03,1,,0
11452,2,12,2019-12-03,1,,0
11453,2,13,2019-12-03,1,,0
11454,2,14,2019-12-03,1,,0
11455,2,15,2019-12-03,1,,0
11456,2,16,2019-12-03,1,,0
11457,2,17,2019-12-03,1,,0
11458,1,1,2019-12-04,4,,0
11459,1,2,2019-12-04,4,,0
11460,1,3,2019-12-04,3,,0
11461,1,4,2019-12-04,2,,0
11462,1,5,2019-12-04,3,,0
11463,1,6,2019-12-04,2,,0
11464,1,7,2019-12-04,1,,0
11465,1,8,2019-12-04,3,,0
11466,1,9,2019-12-04,1,,0
11467,1,10,2019-12-04,1,,0
11468,1,11,2019-12-04,1,,0
11469,1,12,2019-12-04,1,,0
11470,1,13,2019-12-04,1,,0
11471,1,14,2019-12-04,1,,0
11472,1,15,2019-12-04,1,,0
11473,1,16,2019-12-04,1,,0
11474,1,17,2019-12-04,1,,0
11475,2,1,2019-12-04,2,,0
11476,2,2,2019-12-04,2,,0
11477,2,3,2019-12-04,1,,0
11478,2,4,2019-12-04,1,,0
11479,2,5,2019-12-04,2,,0
11480,2,6,2019-12-04,1,,0
11481,2,7,2019-12-04,1,,0
11482,2,8,2019-12-04,2,,0
11483,2,9,2019-12-04,1,,0
11484,2,10,2019-12-04,1,,0
11485,2,11,2019-12-04,1,,0
11486,2,12,2019-12-04,1,,0
11487,2,13,2019-12-04,1,,0
11488,2,14,2019-12-04,1,,0
11489,2,15,2019-12-04,1,20:26:00,6
11490,2,16,2019-12-04,1,,0
11491,2,17,2019-12-04,1,,0
11492,1,1,2019-12-05,4,,0
11493,1,2,2019-12-05,4,,0
11494,1,3,2019-12-05,3,,0
11495,1,4,2019-12-05,2,,0
11496,1,5,2019-12-05,3,,0
11497,1,6,2019-12-05,2,,0
11498,1,7,2019-12-05,1,,0
11499,1,8,2019-12-05,3,,0
11500,1,9,2019-12-05,1,,0
11501,1,10,2019-12-05,1,,0
11502,1,11,2019-12-05,1,,0
11503,1,12,2019-12-05,1,,0
11504,1,13,2019-12-05,1,,0
11505,1,14,2019-12-05,1,,0
11506,1,15,2019-12-05,1,,0
11507,1,16,2019-12-05,1,,0
11508,1,17,2019-12-05,1,,0
11509,2,1,2019-12-05,2,,0
11510,2,2,2019-12-05,2,,0
11511,2,3,2019-12-05,1,,0
11512,2,4,2019-12-05,1,,0
11513,2,5,2019-12-05,2,,0
11514,2,6,2019-12-05,1,,0
11515,2,7,2019-12-05,1,,0
11516,2,8,2019-12-05,2,,0
11517,2,9,2019-12-05,1,,0
11518,2,10,2019-12-05,1,,0
11519,2,11,2019-12-05,1,,0
11520,2,12,2019-12-05,1,,0
11521,2,13,2019-12-05,1,,0
11522,2,14,2019-12-05,1,,0
11523,2,15,2019-12-05,1,,0
11524,2,16,2019-12-05,1,,0
11525,2,17,2019-12-05,1,,0
11526,1,1,2019-12-06,4,,0
11527,1,2,2019-12-06,4,,0
11528,1,3,2019-12-06,3,,0
11529,1,4,2019-12-06,2,,0
11530,1,5,2019-12-06,3,,0
11531,1,6,2019-12-06,2,,0
11532,1,7,2019-12-06,1,,0
11533,1,8,2019-12-06,3,,0
11534,1,9,2019-12-06,1,,0
11535,1,10,2019-12-06,1,,0
11536,1,11,2019-12-06,1,,0
11537,1,12,2019-12-06,1,,0
11538,1,13,2019-12-06,1,,0
11539,1,14,2019-12-06,1,,0
11540,1,15,2019-12-06,1,,0
11541,1,16,2019-12-06,1,,0
11542,1,17,2019-12-06,1,22:20:00,4
11543,2,1,2019-12-06,2,,0
11544,2,2,2019-12-06,2,,0
11545,2,3,2019-12-06,1,,0
11546,2,4,2019-12-06,1,,0
11547,2,5,2019-12-06,1,,0
11548,2,6,2019-12-06,1,,0
11549,2,7,2019-12-06,1,,0
11550,2,8,2019-12-06,1,,0
11551,2,9,2019-12-06,1,,0
11552,2,10,2019-12-06,1,,0
11553,2,11,2019-12-06,1,,0
11554,2,12,2019-12-06,1,,0
11555,2,13,2019-12-06,1,,0
11556,2,14,2019-12-06,1,,0
11557,2,15,2019-12-06,1,,0
11558,2,16,2019-12-06,1,,0
11559,2,17,2019-12-06,1,,0
11560,1,1,2019-12-07,7,,0
11561,1,2,2019-12-07,8,,0
11562,1,3,2019-12-07,6,,0
11563,1,4,2019-12-07,4,,0
11564,1,5,2019-12-07,6,,0
11565,1,6,2019-12-07,3,,0
11566,1,7,2019-12-07,2,,0
11567,1,8,2019-12-07,6,,0
11568,1,9,2019-12-07,2,,0
11569,1,10,2019-12-07,2,,0
11570,1,11,2019-12-07,2,,0
11571,1,12,2019-12-07,1,,0
11572,1,13,2019-12-07,2,,0
11573,1,14,2019-12-07,1,,0
11574,1,15,2019-12-07,1,,0
11575,1,16,2019-12-07,1,,0
11576,1,17,2019-12-07,1,,0
11577,2,1,2019-12-07,3,,0
11578,2,2,2019-12-07,3,,0
11579,2,3,2019-12-07,2,,0
11580,2,4,2019-12-07,1,,0
11581,2,5,2019-12-07,2,,0
11582,2,6,2019-12-07,1,,0
11583,2,7,2019-12-07,1,,0
11584,2,8,2019-12-07,2,,0
11585,2,9,2019-12-07,1,,0
11586,2,10,2019-12-07,1,,0
11587,2,11,2019-12-07,1,,0
11588,2,12,2019-12-07,1,,0
11589,2,13,2019-12-07,1,,0
11590,2,14,2019-12-07,1,,0
11591,2,15,2019-12-07,1,,0
11592,2,16,2019-12-07,1,,0
11593,2,17,2019-12-07,1,,0
11594,1,1,2019-12-08,10,,0
11595,1,2,2019-12-08,12,,0
11596,1,3,2019-12-08,8,,0
11597,1,4,2019-12-08,6,,0
11598,1,5,2019-12-08,8,,0
11599,1,6,2019-12-08,5,,0
11600,1,7,2019-12-08,3,,0
11601,1,8,2019-12-08,8,,0
11602,1,9,2019-12-08,3,,0
11603,1,10,2019-12-08,3,,0
11604,1,11,2019-12-08,3,,0
11605,1,12,2019-12-08,1,,0
11606,1,13,2019-12-08,3,20:37:00,1
11607,1,14,2019-12-08,2,,0
11608,1,15,2019-12-08,1,,0
11609,1,16,2019-12-08,2,,0
11610,1,17,2019-12-08,1,,0
11611,2,1,2019-12-08,4,21:05:00,4
11612,2,2,2019-12-08,5,,0
11613,2,3,2019-12-08,3,,0
11614,2,4,2019-12-08,2,,0
11615,2,5,2019-12-08,3,,0
11616,2,6,2019-12-08,2,,0
11617,2,7,2019-12-08,1,,0
11618,2,8,2019-12-08,3,,0
11619,2,9,2019-12-08,1,,0
11620,2,10,2019-12-08,1,,0
11621,2,11,2019-12-08,1,,0
11622,2,12,2019-12-08,1,,0
11623,2,13,2019-12-08,1,,0
11624,2,14,2019-12-08,1,,0
11625,2,15,2019-12-08,1,,0
11626,2,16,2019-12-08,1,,0
11627,2,17,2019-12-08,1,,0
11628,1,1,2019-12-09,3,,0
11629,1,2,2019-12-09,4,,0
11630,1,3,2019-12-09,3,,0
11631,1,4,2019-12-09,2,,0
11632,1,5,2019-12-09,3,,0
11633,1,6,2019-12-09,2,,0
11634,1,7,2019-12-09,1,,0
11635,1,8,2019-12-09,3,,0
11636,1,9,2019-12-09,1,,0
11637,1,10,2019-12-09,1,,0
11638,1,11,2019-12-09,1,,0
11639,1,12,2019-12-09,1,,0
11640,1,13,2019-12-09,1,,0
11641,1,14,2019-12-09,1,,0
11642,1,15,2019-12-09,1,,0
11643,1,16,2019-12-09,1,,0
11644,1,17,2019-12-09,1,,0
11645,2,1,2019-12-09,2,,0
11646,2,2,2019-12-09,2,,0
11647,2,3,2019-12-09,1,,0
11648,2,4,2019-12-09,1,,0
11649,2,5,2019-12-09,1,,0
11650,2,6,2019-12-09,1,,0
11651,2,7,2019-12-09,1,,0
11652,2,8,2019-12-09,1,,0
11653,2,9,2019-12-09,1,,0
11654,2,10,2019-12-09,1,,0
11655,2,11,2019-12-09,1,,0
11656,2,12,2019-12-09,1,,0
11657,2,13,2019-12-09,1,,0
11658,2,14,2019-12-09,1,,0
11659,2,15,2019-12-09,1,,0
11660,2,16,2019-12-09,1,,0
11661,2,17,2019-12-09,1,,0
11662,1,1,2019-12-10,3,,0
11663,1,2,2019-12-10,4,,0
11664,1,3,2019-12-10,2,,0
11665,1,4,2019-12-10,2,,0
11666,1,5,2019-12-10,3,,0
11667,1,6,2019-12-10,1,,0
11668,1,7,2019-12-10,1,19:38:00,3
11669,1,8,2019-12-10,3,,0
11670,1,9,2019-12-10,1,,0
11671,1,10,2019-12-10,1,,0
11672,1,11,2019-12-10,1,,0
11673,1,12,2019-12-10,1,,0
11674,1,13,2019-12-10,1,,0
11675,1,14,2019-12-10,1,,0
11676,1,15,2019-12-10,1,,0
11677,1,16,2019-12-10,1,,0
11678,1,17,2019-12-10,1,,0
11679,2,1,2019-12-10,2,,0
11680,2,2,2019-12-10,2,,0
