customer_id,platform_id,platform_customer_ref,first_order_date,delivery_area
5818,2,P2-005818,2019-02-20,Madhavaram
5819,4,P4-005819,2019-02-20,Siruseri
5820,4,P4-005820,2019-02-20,sholinganallur
5821,3,P3-005821,2019-02-20,Taramani
5822,2,P2-005822,2019-02-20,Madhavaram
5823,1,P1-005823,2019-02-20,velachery
5824,4,P4-005824,2019-02-21,Thoraipakam
5825,1,P1-005825,2019-02-21,Kandanchavadi
5826,2,P2-005826,2019-02-21,Perungudi
5827,1,P1-005827,2019-02-21,Perungalathur
5828,3,P3-005828,2019-02-21,thoraipakkam
5829,1,P1-005829,2019-02-21,thoraipakkam
5830,2,P2-005830,2019-02-21,velachery
5831,2,P2-005831,2019-02-21,sholinganallur
5832,4,P4-005832,2019-02-21,Kandanchavadi
5833,1,P1-005833,2019-02-21,Velacherry
5834,3,P3-005834,2019-02-21,Karapakkam
5835,3,P3-005835,2019-02-21,taramani
5836,3,P3-005836,2019-02-21,Kandanchavadi 
5837,4,P4-005837,2019-02-21,Navalur
5838,2,P2-005838,2019-02-21,Kandanchawadi
5839,1,P1-005839,2019-02-21,Kandanchawadi
5840,3,P3-005840,2019-02-21,Perumgudi
5841,4,P4-005841,2019-02-21,Kandanchavadi
5842,1,P1-005842,2019-02-21,Navalur
5843,2,P2-005843,2019-02-21,karapakkam
5844,2,P2-005844,2019-02-21,Thiruvanmiyur
5845,2,P2-005845,2019-02-21,navalur
5846,2,P2-005846,2019-02-21,Kandanchawadi
5847,3,P3-005847,2019-02-21,Kandanchavadi
5848,2,P2-005848,2019-02-22,Perungalathur
5849,3,P3-005849,2019-02-22,Thoraipakkam OMR
5850,1,P1-005850,2019-02-22,Siruseri
5851,4,P4-005851,2019-02-22,Kandanchavadi
5852,2,P2-005852,2019-02-22,Perungalathur
5853,2,P2-005853,2019-02-22,Kandanchavadi 
5854,2,P2-005854,2019-02-22,sholinganallur
5855,1,P1-005855,2019-02-22,kandanchavadi
5856,1,P1-005856,2019-02-22,Thiruvanmiyur
5857,1,P1-005857,2019-02-22,navalur
5858,2,P2-005858,2019-02-22,Velachery
5859,2,P2-005859,2019-02-22,Sholinganalur
5860,2,P2-005860,2019-02-22,Navalur
5861,4,P4-005861,2019-02-22,Perungalathur
5862,2,P2-005862,2019-02-22,Madhavaram
5863,3,P3-005863,2019-02-22,thoraipakkam
5864,1,P1-005864,2019-02-23,Taramani
5865,4,P4-005865,2019-02-23,Karapakkam
5866,2,P2-005866,2019-02-23,thiruvanmiyur
5867,3,P3-005867,2019-02-23,Thiruvanmiyur
5868,1,P1-005868,2019-02-23,Thoraipakkam OMR
5869,3,P3-005869,2019-02-23,Thiruvanmiyur
5870,1,P1-005870,2019-02-23,velachery
5871,2,P2-005871,2019-02-23,Navalur
5872,4,P4-005872,2019-02-23,karapakkam
5873,4,P4-005873,2019-02-23,kandanchavadi
5874,1,P1-005874,2019-02-23,thoraipakkam
5875,2,P2-005875,2019-02-23,Perungalathur
5876,1,P1-005876,2019-02-23,Adyar
5877,4,P4-005877,2019-02-23,kandanchavadi
5878,1,P1-005878,2019-02-23,Perungudi.
5879,2,P2-005879,2019-02-23,Perungalathur
5880,3,P3-005880,2019-02-23,Taramani
5881,2,P2-005881,2019-02-23,thoraipakkam
5882,2,P2-005882,2019-02-23,velachery
5883,2,P2-005883,2019-02-23,Navalur
5884,3,P3-005884,2019-02-23,Perumgudi
5885,2,P2-005885,2019-02-23,Kandanchawadi
5886,2,P2-005886,2019-02-23,Thoraipakkam OMR
5887,2,P2-005887,2019-02-23,karapakkam
5888,2,P2-005888,2019-02-23,Velacherry
5889,4,P4-005889,2019-02-23,Kandanchawadi
5890,1,P1-005890,2019-02-23,karapakkam
5891,2,P2-005891,2019-02-24,Kandanchavadi
5892,1,P1-005892,2019-02-24,navalur
5893,3,P3-005893,2019-02-24,Perumgudi
5894,2,P2-005894,2019-02-24,Thiruvanmiyur
5895,3,P3-005895,2019-02-24,Navalur
5896,2,P2-005896,2019-02-24,Kandanchavadi
5897,2,P2-005897,2019-02-24,Thiruvanmiyur
5898,2,P2-005898,2019-02-24,Perungudi.
5899,2,P2-005899,2019-02-24,Thoraipakkam
5900,3,P3-005900,2019-02-24,karapakkam
5901,1,P1-005901,2019-02-24,Karapakkam
5902,1,P1-005902,2019-02-24,Kandanchavadi
5903,1,P1-005903,2019-02-24,Madhavaram
5904,4,P4-005904,2019-02-24,perungudi
5905,3,P3-005905,2019-02-24,thiruvanmiyur
5906,2,P2-005906,2019-02-24,Madhavaram
5907,1,P1-005907,2019-02-24,kandanchavadi
5908,1,P1-005908,2019-02-24,velachery
5909,3,P3-005909,2019-02-24,Kandanchavadi 
5910,2,P2-005910,2019-02-24,taramani
5911,4,P4-005911,2019-02-24,Kandanchawadi
5912,1,P1-005912,2019-02-24,navalur
5913,1,P1-005913,2019-02-24,Kandanchawadi
5914,3,P3-005914,2019-02-24,Sholinganallur
5915,1,P1-005915,2019-02-24,Velacherry
5916,1,P1-005916,2019-02-24,navalur
5917,1,P1-005917,2019-02-24,Kandanchavadi
5918,2,P2-005918,2019-02-24,Velachery
5919,2,P2-005919,2019-02-24,Madhavaram
5920,1,P1-005920,2019-02-24,Kandanchavadi
5921,3,P3-005921,2019-02-24,Kandanchawadi
5922,1,P1-005922,2019-02-24,Adyar
5923,1,P1-005923,2019-02-24,sholinganallur
5924,1,P1-005924,2019-02-24,Karapakkam
5925,1,P1-005925,2019-02-24,sholinganallur
5926,2,P2-005926,2019-02-24,thiruvanmiyur
5927,1,P1-005927,2019-02-24,Thoraipakam
5928,2,P2-005928,2019-02-24,Sholinganallur
5929,4,P4-005929,2019-02-24,Kandanchavadi
5930,1,P1-005930,2019-02-25,karapakkam
5931,4,P4-005931,2019-02-25,Kandanchawadi
5932,3,P3-005932,2019-02-25,perungudi
5933,3,P3-005933,2019-02-25,perungudi
5934,2,P2-005934,2019-02-25,Thoraipakam
5935,3,P3-005935,2019-02-25,Kandanchawadi
5936,3,P3-005936,2019-02-25,Velacherry
5937,2,P2-005937,2019-02-25,perungudi
5938,2,P2-005938,2019-02-25,Sholinganallur
5939,4,P4-005939,2019-02-25,navalur
5940,2,P2-005940,2019-02-25,Thoraipakam
5941,4,P4-005941,2019-02-25,Adyar
5942,4,P4-005942,2019-02-25,perungudi
5943,3,P3-005943,2019-02-25,thiruvanmiyur
5944,2,P2-005944,2019-02-25,kandanchavadi
5945,3,P3-005945,2019-02-25,Thoraipakkam
5946,1,P1-005946,2019-02-25,Thoraipakkam OMR
5947,2,P2-005947,2019-02-26,thiruvanmiyur
5948,4,P4-005948,2019-02-26,Velachery
5949,2,P2-005949,2019-02-26,thoraipakkam
5950,3,P3-005950,2019-02-26,thiruvanmiyur
5951,3,P3-005951,2019-02-26,taramani
5952,1,P1-005952,2019-02-26,Madhavaram
5953,3,P3-005953,2019-02-26,Thoraipakkam OMR
5954,1,P1-005954,2019-02-26,Thoraipakkam
5955,3,P3-005955,2019-02-26,Thoraipakkam OMR
5956,2,P2-005956,2019-02-26,Perungudi.
5957,3,P3-005957,2019-02-26,Taramani
5958,1,P1-005958,2019-02-26,Taramani
5959,3,P3-005959,2019-02-26,velachery
5960,3,P3-005960,2019-02-26,velachery
5961,2,P2-005961,2019-02-26,sholinganallur
5962,3,P3-005962,2019-02-26,Taramani
5963,1,P1-005963,2019-02-27,Thoraipakam
5964,2,P2-005964,2019-02-27,Adyar
5965,4,P4-005965,2019-02-27,Perungudi
5966,2,P2-005966,2019-02-27,thiruvanmiyur
5967,1,P1-005967,2019-02-27,Velachery
5968,1,P1-005968,2019-02-27,Kandanchavadi 
5969,1,P1-005969,2019-02-27,Perungudi.
5970,2,P2-005970,2019-02-27,perungudi
5971,2,P2-005971,2019-02-27,Karapakkam
5972,3,P3-005972,2019-02-27,Velachery
5973,3,P3-005973,2019-02-27,Adyar
5974,1,P1-005974,2019-02-27,Perungudi
5975,1,P1-005975,2019-02-27,thoraipakkam
5976,3,P3-005976,2019-02-27,Siruseri
5977,2,P2-005977,2019-02-27,karapakkam
5978,3,P3-005978,2019-02-27,Velachery
5979,3,P3-005979,2019-02-28,Kandanchavadi
5980,3,P3-005980,2019-02-28,Perungalathur
5981,1,P1-005981,2019-02-28,Madhavaram
5982,2,P2-005982,2019-02-28,Kandanchavadi
5983,2,P2-005983,2019-02-28,Perumgudi
5984,3,P3-005984,2019-02-28,Perumgudi
5985,1,P1-005985,2019-02-28,Thoraipakam
5986,1,P1-005986,2019-02-28,taramani
5987,2,P2-005987,2019-02-28,Velachery
5988,1,P1-005988,2019-02-28,Perungudi.
5989,2,P2-005989,2019-02-28,Kandanchawadi
5990,3,P3-005990,2019-02-28,Karapakkam
5991,2,P2-005991,2019-03-01,Velachery
5992,3,P3-005992,2019-03-01,Sholinganalur
5993,3,P3-005993,2019-03-01,Velachery
5994,3,P3-005994,2019-03-01,velachery
5995,2,P2-005995,2019-03-01,Thoraipakam
5996,3,P3-005996,2019-03-01,thiruvanmiyur
5997,2,P2-005997,2019-03-01,Perungudi
5998,1,P1-005998,2019-03-01,navalur
5999,2,P2-005999,2019-03-01,Thoraipakkam OMR
6000,2,P2-006000,2019-03-01,Velacherry
6001,3,P3-006001,2019-03-01,Thoraipakkam OMR
6002,2,P2-006002,2019-03-02,Velachery
6003,2,P2-006003,2019-03-02,Thoraipakam
6004,1,P1-006004,2019-03-02,navalur
6005,3,P3-006005,2019-03-02,thiruvanmiyur
6006,2,P2-006006,2019-03-02,thoraipakkam
6007,3,P3-006007,2019-03-02,velachery
6008,1,P1-006008,2019-03-02,Velacherry
6009,1,P1-006009,2019-03-02,Navalur
6010,4,P4-006010,2019-03-02,Navalur
6011,1,P1-006011,2019-03-02,Siruseri
6012,3,P3-006012,2019-03-02,Velachery
6013,3,P3-006013,2019-03-02,Velachery
6014,1,P1-006014,2019-03-02,Adyar
6015,1,P1-006015,2019-03-02,Kandanchavadi 
6016,2,P2-006016,2019-03-02,velachery
6017,1,P1-006017,2019-03-02,thiruvanmiyur
6018,1,P1-006018,2019-03-02,Thoraipakkam OMR
6019,2,P2-006019,2019-03-02,Sholinganalur
6020,2,P2-006020,2019-03-02,Taramani
6021,3,P3-006021,2019-03-02,karapakkam
6022,2,P2-006022,2019-03-02,Taramani
6023,2,P2-006023,2019-03-02,navalur
6024,1,P1-006024,2019-03-02,Madhavaram
6025,3,P3-006025,2019-03-02,Siruseri
6026,2,P2-006026,2019-03-02,perungudi
6027,2,P2-006027,2019-03-02,sholinganallur
6028,3,P3-006028,2019-03-02,Velachery
6029,2,P2-006029,2019-03-02,Adyar
6030,2,P2-006030,2019-03-02,velachery
6031,1,P1-006031,2019-03-03,Siruseri
6032,2,P2-006032,2019-03-03,Sholinganalur
6033,2,P2-006033,2019-03-03,Kandanchavadi 
6034,1,P1-006034,2019-03-03,navalur
6035,1,P1-006035,2019-03-03,Sholinganallur
6036,2,P2-006036,2019-03-03,Kandanchavadi 
6037,2,P2-006037,2019-03-03,Thoraipakkam OMR
6038,2,P2-006038,2019-03-03,navalur
6039,4,P4-006039,2019-03-03,thoraipakkam
6040,3,P3-006040,2019-03-03,thoraipakkam
6041,2,P2-006041,2019-03-03,Madhavaram
6042,1,P1-006042,2019-03-03,Taramani
6043,3,P3-006043,2019-03-03,Perungudi
6044,3,P3-006044,2019-03-03,Madhavaram
6045,1,P1-006045,2019-03-03,Kandanchavadi 
6046,1,P1-006046,2019-03-03,Kandanchavadi 
6047,3,P3-006047,2019-03-03,Perungudi
6048,3,P3-006048,2019-03-03,Perungalathur
6049,4,P4-006049,2019-03-03,Adyar
6050,3,P3-006050,2019-03-03,Sholinganalur
6051,4,P4-006051,2019-03-03,Madhavaram
6052,1,P1-006052,2019-03-03,velachery
6053,2,P2-006053,2019-03-03,Velachery
6054,2,P2-006054,2019-03-03,Perumgudi
6055,1,P1-006055,2019-03-03,sholinganallur
6056,2,P2-006056,2019-03-03,Kandanchavadi
6057,1,P1-006057,2019-03-03,Kandanchavadi 
6058,2,P2-006058,2019-03-03,thoraipakkam
6059,1,P1-006059,2019-03-03,Kandanchawadi
6060,1,P1-006060,2019-03-03,Karapakkam
6061,3,P3-006061,2019-03-03,perungudi
6062,3,P3-006062,2019-03-03,perungudi
6063,3,P3-006063,2019-03-03,Velacherry
6064,1,P1-006064,2019-03-03,Kandanchavadi 
6065,3,P3-006065,2019-03-03,Sholinganalur
6066,1,P1-006066,2019-03-03,Karapakkam
6067,2,P2-006067,2019-03-03,karapakkam
6068,1,P1-006068,2019-03-03,Thoraipakkam OMR
6069,1,P1-006069,2019-03-03,Thiruvanmiyur
6070,3,P3-006070,2019-03-03,Perumgudi
6071,2,P2-006071,2019-03-03,Thoraipakkam OMR
6072,4,P4-006072,2019-03-03,karapakkam
6073,2,P2-006073,2019-03-03,Madhavaram
6074,2,P2-006074,2019-03-04,thiruvanmiyur
6075,1,P1-006075,2019-03-04,taramani
6076,4,P4-006076,2019-03-04,sholinganallur
6077,1,P1-006077,2019-03-04,Thiruvanmiyur
6078,1,P1-006078,2019-03-04,thoraipakkam
6079,2,P2-006079,2019-03-04,Velachery
6080,3,P3-006080,2019-03-04,Thiruvanmiyur
6081,2,P2-006081,2019-03-04,Perungudi
6082,4,P4-006082,2019-03-04,sholinganallur
6083,3,P3-006083,2019-03-04,Velacherry
6084,1,P1-006084,2019-03-04,Thoraipakam
6085,4,P4-006085,2019-03-04,thiruvanmiyur
6086,4,P4-006086,2019-03-04,Navalur
6087,4,P4-006087,2019-03-04,Velachery
6088,3,P3-006088,2019-03-04,taramani
6089,4,P4-006089,2019-03-04,Kandanchawadi
6090,2,P2-006090,2019-03-04,kandanchavadi
6091,2,P2-006091,2019-03-04,Kandanchavadi 
6092,2,P2-006092,2019-03-04,Perungudi.
6093,1,P1-006093,2019-03-04,Siruseri
6094,4,P4-006094,2019-03-05,Sholinganalur
6095,4,P4-006095,2019-03-05,Karapakkam
6096,1,P1-006096,2019-03-05,karapakkam
6097,1,P1-006097,2019-03-05,Kandanchawadi
6098,1,P1-006098,2019-03-05,Velacherry
6099,3,P3-006099,2019-03-05,Sholinganallur
6100,1,P1-006100,2019-03-05,Velachery
6101,1,P1-006101,2019-03-05,Madhavaram
6102,3,P3-006102,2019-03-05,Perumgudi
6103,1,P1-006103,2019-03-05,thoraipakkam
6104,2,P2-006104,2019-03-05,Navalur
6105,1,P1-006105,2019-03-05,Sholinganallur
6106,2,P2-006106,2019-03-05,Kandanchavadi
6107,2,P2-006107,2019-03-05,Kandanchavadi
6108,3,P3-006108,2019-03-05,taramani
6109,4,P4-006109,2019-03-06,sholinganallur
6110,1,P1-006110,2019-03-06,Siruseri
6111,3,P3-006111,2019-03-06,Kandanchawadi
6112,2,P2-006112,2019-03-06,navalur
6113,3,P3-006113,2019-03-06,Adyar
6114,3,P3-006114,2019-03-06,Siruseri
6115,2,P2-006115,2019-03-06,Adyar
6116,2,P2-006116,2019-03-06,kandanchavadi
6117,1,P1-006117,2019-03-06,Velacherry
6118,4,P4-006118,2019-03-06,taramani
6119,3,P3-006119,2019-03-06,Taramani
6120,1,P1-006120,2019-03-06,Perungudi.
6121,1,P1-006121,2019-03-06,thiruvanmiyur
6122,1,P1-006122,2019-03-06,Navalur
6123,4,P4-006123,2019-03-07,taramani
6124,3,P3-006124,2019-03-07,Thoraipakkam
6125,2,P2-006125,2019-03-07,velachery
6126,2,P2-006126,2019-03-07,Taramani
6127,2,P2-006127,2019-03-07,velachery
6128,2,P2-006128,2019-03-07,Siruseri
6129,1,P1-006129,2019-03-07,Kandanchawadi
6130,1,P1-006130,2019-03-07,Taramani
6131,1,P1-006131,2019-03-07,velachery
6132,4,P4-006132,2019-03-07,navalur
6133,4,P4-006133,2019-03-07,Kandanchavadi 
6134,4,P4-006134,2019-03-07,Karapakkam
6135,1,P1-006135,2019-03-07,Perumgudi
6136,3,P3-006136,2019-03-07,Thoraipakkam OMR
6137,1,P1-006137,2019-03-07,Perumgudi
6138,3,P3-006138,2019-03-07,Taramani
6139,3,P3-006139,2019-03-07,Thoraipakam
6140,1,P1-006140,2019-03-07,Navalur
6141,2,P2-006141,2019-03-08,Kandanchavadi 
6142,3,P3-006142,2019-03-08,navalur
6143,2,P2-006143,2019-03-08,Kandanchavadi
6144,2,P2-006144,2019-03-08,Navalur
6145,4,P4-006145,2019-03-08,karapakkam
6146,2,P2-006146,2019-03-08,Thoraipakam
6147,2,P2-006147,2019-03-08,Thoraipakkam
6148,1,P1-006148,2019-03-08,Perungudi
6149,2,P2-006149,2019-03-08,Thoraipakam
6150,1,P1-006150,2019-03-08,kandanchavadi
6151,2,P2-006151,2019-03-08,Perumgudi
6152,1,P1-006152,2019-03-08,Velachery
6153,2,P2-006153,2019-03-08,Kandanchavadi
6154,2,P2-006154,2019-03-09,karapakkam
6155,4,P4-006155,2019-03-09,velachery
6156,2,P2-006156,2019-03-09,Velacherry
6157,1,P1-006157,2019-03-09,Kandanchavadi
6158,2,P2-006158,2019-03-09,Siruseri
6159,3,P3-006159,2019-03-09,Siruseri
6160,4,P4-006160,2019-03-09,karapakkam
6161,3,P3-006161,2019-03-09,Velacherry
6162,1,P1-006162,2019-03-09,Thoraipakam
6163,3,P3-006163,2019-03-09,velachery
6164,1,P1-006164,2019-03-09,Siruseri
6165,3,P3-006165,2019-03-09,Sholinganalur
6166,4,P4-006166,2019-03-09,Velachery
6167,1,P1-006167,2019-03-09,Thiruvanmiyur
6168,4,P4-006168,2019-03-09,karapakkam
6169,1,P1-006169,2019-03-09,velachery
6170,2,P2-006170,2019-03-09,Taramani
6171,1,P1-006171,2019-03-09,Velacherry
6172,1,P1-006172,2019-03-09,Karapakkam
6173,2,P2-006173,2019-03-09,kandanchavadi
6174,1,P1-006174,2019-03-09,Velachery
6175,3,P3-006175,2019-03-09,Sholinganalur
6176,1,P1-006176,2019-03-09,sholinganallur
6177,3,P3-006177,2019-03-09,Madhavaram
6178,1,P1-006178,2019-03-09,perungudi
6179,1,P1-006179,2019-03-09,Perungalathur
6180,2,P2-006180,2019-03-09,Karapakkam
6181,2,P2-006181,2019-03-09,velachery
6182,2,P2-006182,2019-03-10,Kandanchavadi 
6183,2,P2-006183,2019-03-10,thiruvanmiyur
6184,2,P2-006184,2019-03-10,Thiruvanmiyur
6185,2,P2-006185,2019-03-10,Perungudi.
6186,1,P1-006186,2019-03-10,Karapakkam
6187,2,P2-006187,2019-03-10,perungudi
6188,2,P2-006188,2019-03-10,Kandanchavadi 
6189,3,P3-006189,2019-03-10,thoraipakkam
6190,2,P2-006190,2019-03-10,Thoraipakkam
6191,3,P3-006191,2019-03-10,Taramani
6192,2,P2-006192,2019-03-10,Perumgudi
6193,4,P4-006193,2019-03-10,Siruseri
6194,2,P2-006194,2019-03-10,Velachery
6195,2,P2-006195,2019-03-10,Perungudi.
6196,2,P2-006196,2019-03-10,Perungalathur
6197,2,P2-006197,2019-03-10,Velachery
6198,1,P1-006198,2019-03-10,Kandanchavadi
6199,3,P3-006199,2019-03-10,Velacherry
6200,1,P1-006200,2019-03-10,taramani
6201,1,P1-006201,2019-03-10,perungudi
6202,3,P3-006202,2019-03-10,Thoraipakkam
6203,2,P2-006203,2019-03-10,Thoraipakkam
6204,1,P1-006204,2019-03-10,velachery
6205,1,P1-006205,2019-03-10,taramani
6206,1,P1-006206,2019-03-10,Sholinganalur
6207,1,P1-006207,2019-03-10,perungudi
6208,2,P2-006208,2019-03-10,Thoraipakkam OMR
6209,3,P3-006209,2019-03-10,Navalur
6210,1,P1-006210,2019-03-10,Siruseri
6211,1,P1-006211,2019-03-10,Karapakkam
6212,3,P3-006212,2019-03-10,Perungudi.
6213,2,P2-006213,2019-03-10,Thoraipakam
6214,4,P4-006214,2019-03-11,Karapakkam
6215,3,P3-006215,2019-03-11,Karapakkam
6216,1,P1-006216,2019-03-11,thoraipakkam
6217,1,P1-006217,2019-03-11,Perumgudi
6218,1,P1-006218,2019-03-11,Kandanchawadi
6219,3,P3-006219,2019-03-11,Velachery
6220,2,P2-006220,2019-03-11,Sholinganallur
6221,2,P2-006221,2019-03-11,karapakkam
6222,2,P2-006222,2019-03-11,thiruvanmiyur
6223,3,P3-006223,2019-03-11,Madhavaram
6224,1,P1-006224,2019-03-11,thoraipakkam
6225,1,P1-006225,2019-03-11,Perumgudi
6226,1,P1-006226,2019-03-11,Velacherry
6227,1,P1-006227,2019-03-11,Perungudi
6228,1,P1-006228,2019-03-11,Adyar
6229,1,P1-006229,2019-03-11,Perungudi.
6230,4,P4-006230,2019-03-12,Thoraipakkam
6231,2,P2-006231,2019-03-12,Sholinganalur
6232,1,P1-006232,2019-03-12,Karapakkam
6233,1,P1-006233,2019-03-12,Kandanchawadi
6234,3,P3-006234,2019-03-12,Karapakkam
6235,2,P2-006235,2019-03-12,thoraipakkam
6236,2,P2-006236,2019-03-12,kandanchavadi
6237,4,P4-006237,2019-03-12,Taramani
6238,1,P1-006238,2019-03-12,Perungudi.
6239,1,P1-006239,2019-03-12,Kandanchavadi
6240,1,P1-006240,2019-03-12,Thiruvanmiyur
6241,3,P3-006241,2019-03-12,thoraipakkam
6242,3,P3-006242,2019-03-12,navalur
6243,1,P1-006243,2019-03-12,thiruvanmiyur
6244,3,P3-006244,2019-03-13,Sholinganalur
6245,2,P2-006245,2019-03-13,Perungalathur
6246,3,P3-006246,2019-03-13,Sholinganallur
6247,4,P4-006247,2019-03-13,Adyar
6248,1,P1-006248,2019-03-13,Perumgudi
6249,2,P2-006249,2019-03-13,Karapakkam
6250,2,P2-006250,2019-03-13,Perungudi.
6251,1,P1-006251,2019-03-13,Thiruvanmiyur
6252,1,P1-006252,2019-03-13,Thiruvanmiyur
6253,2,P2-006253,2019-03-13,Sholinganalur
6254,1,P1-006254,2019-03-13,thiruvanmiyur
6255,4,P4-006255,2019-03-13,kandanchavadi
6256,2,P2-006256,2019-03-13,Kandanchawadi
6257,1,P1-006257,2019-03-13,navalur
6258,2,P2-006258,2019-03-14,Kandanchavadi 
6259,2,P2-006259,2019-03-14,Kandanchavadi
6260,4,P4-006260,2019-03-14,Navalur
6261,1,P1-006261,2019-03-14,Taramani
6262,2,P2-006262,2019-03-14,thoraipakkam
6263,1,P1-006263,2019-03-14,Kandanchavadi
6264,3,P3-006264,2019-03-14,Thiruvanmiyur
6265,2,P2-006265,2019-03-14,Madhavaram
6266,2,P2-006266,2019-03-14,Kandanchavadi 
6267,2,P2-006267,2019-03-14,Kandanchawadi
6268,1,P1-006268,2019-03-14,thoraipakkam
6269,3,P3-006269,2019-03-14,Thoraipakam
6270,1,P1-006270,2019-03-14,Madhavaram
6271,4,P4-006271,2019-03-14,navalur
6272,2,P2-006272,2019-03-14,Navalur
6273,3,P3-006273,2019-03-14,Sholinganallur
6274,2,P2-006274,2019-03-14,Velacherry
6275,2,P2-006275,2019-03-14,Navalur
6276,2,P2-006276,2019-03-14,Sholinganallur
6277,1,P1-006277,2019-03-14,Perumgudi
6278,1,P1-006278,2019-03-15,thiruvanmiyur
6279,1,P1-006279,2019-03-15,taramani
6280,1,P1-006280,2019-03-15,Sholinganallur
6281,3,P3-006281,2019-03-15,Sholinganalur
6282,1,P1-006282,2019-03-15,Taramani
6283,3,P3-006283,2019-03-15,Siruseri
6284,1,P1-006284,2019-03-15,Siruseri
6285,2,P2-006285,2019-03-15,Taramani
6286,1,P1-006286,2019-03-15,Perungalathur
6287,1,P1-006287,2019-03-15,Perungalathur
6288,1,P1-006288,2019-03-15,perungudi
6289,2,P2-006289,2019-03-15,Siruseri
6290,4,P4-006290,2019-03-15,navalur
6291,2,P2-006291,2019-03-15,Thoraipakkam OMR
6292,1,P1-006292,2019-03-15,Perungalathur
6293,1,P1-006293,2019-03-15,Kandanchavadi 
6294,1,P1-006294,2019-03-15,Sholinganallur
6295,3,P3-006295,2019-03-16,navalur
6296,2,P2-006296,2019-03-16,Kandanchavadi
6297,4,P4-006297,2019-03-16,Sholinganalur
6298,2,P2-006298,2019-03-16,Perumgudi
6299,3,P3-006299,2019-03-16,Perungudi
6300,1,P1-006300,2019-03-16,Perumgudi
6301,3,P3-006301,2019-03-16,Thoraipakam
6302,1,P1-006302,2019-03-16,Perungudi
6303,1,P1-006303,2019-03-16,Kandanchavadi 
6304,2,P2-006304,2019-03-16,Velachery
6305,2,P2-006305,2019-03-16,thiruvanmiyur
6306,4,P4-006306,2019-03-16,Perungudi.
6307,3,P3-006307,2019-03-16,Perungudi
6308,3,P3-006308,2019-03-16,thiruvanmiyur
6309,1,P1-006309,2019-03-16,Thoraipakkam OMR
6310,1,P1-006310,2019-03-16,Thiruvanmiyur
6311,3,P3-006311,2019-03-16,sholinganallur
6312,4,P4-006312,2019-03-16,Taramani
6313,1,P1-006313,2019-03-16,kandanchavadi
6314,4,P4-006314,2019-03-16,Sholinganallur
6315,2,P2-006315,2019-03-16,velachery
6316,1,P1-006316,2019-03-16,perungudi
6317,1,P1-006317,2019-03-16,Perumgudi
6318,1,P1-006318,2019-03-16,kandanchavadi
6319,1,P1-006319,2019-03-16,thoraipakkam
6320,4,P4-006320,2019-03-16,Adyar
6321,4,P4-006321,2019-03-16,Perumgudi
6322,2,P2-006322,2019-03-16,Kandanchavadi
6323,4,P4-006323,2019-03-17,kandanchavadi
6324,2,P2-006324,2019-03-17,Karapakkam
6325,1,P1-006325,2019-03-17,kandanchavadi
6326,4,P4-006326,2019-03-17,karapakkam
6327,2,P2-006327,2019-03-17,Siruseri
6328,3,P3-006328,2019-03-17,Thoraipakam
6329,1,P1-006329,2019-03-17,Thiruvanmiyur
6330,1,P1-006330,2019-03-17,kandanchavadi
6331,1,P1-006331,2019-03-17,Taramani
6332,1,P1-006332,2019-03-17,Navalur
6333,4,P4-006333,2019-03-17,velachery
6334,1,P1-006334,2019-03-17,taramani
6335,2,P2-006335,2019-03-17,Adyar
6336,3,P3-006336,2019-03-17,Sholinganalur
6337,2,P2-006337,2019-03-17,Siruseri
6338,4,P4-006338,2019-03-17,Sholinganalur
6339,2,P2-006339,2019-03-17,Perumgudi
6340,3,P3-006340,2019-03-17,perungudi
6341,1,P1-006341,2019-03-17,karapakkam
6342,1,P1-006342,2019-03-17,navalur
6343,4,P4-006343,2019-03-17,Adyar
6344,4,P4-006344,2019-03-17,velachery
6345,3,P3-006345,2019-03-17,Sholinganalur
6346,2,P2-006346,2019-03-17,thiruvanmiyur
6347,2,P2-006347,2019-03-17,kandanchavadi
6348,1,P1-006348,2019-03-17,Thiruvanmiyur
6349,3,P3-006349,2019-03-17,Velachery
6350,3,P3-006350,2019-03-17,Thoraipakkam OMR
6351,1,P1-006351,2019-03-17,Perungudi.
6352,3,P3-006352,2019-03-17,sholinganallur
6353,4,P4-006353,2019-03-17,Velachery
6354,3,P3-006354,2019-03-17,taramani
6355,2,P2-006355,2019-03-17,Siruseri
6356,2,P2-006356,2019-03-17,Siruseri
6357,1,P1-006357,2019-03-17,navalur
6358,2,P2-006358,2019-03-17,Perungalathur
6359,4,P4-006359,2019-03-17,Perumgudi
6360,1,P1-006360,2019-03-18,Madhavaram
6361,1,P1-006361,2019-03-18,Perungalathur
6362,3,P3-006362,2019-03-18,perungudi
6363,4,P4-006363,2019-03-18,navalur
6364,3,P3-006364,2019-03-18,Velachery
6365,2,P2-006365,2019-03-18,Thiruvanmiyur
6366,3,P3-006366,2019-03-18,Velacherry
6367,3,P3-006367,2019-03-18,thiruvanmiyur
6368,3,P3-006368,2019-03-18,Siruseri
6369,1,P1-006369,2019-03-18,Perungudi.
6370,3,P3-006370,2019-03-18,Sholinganallur
6371,3,P3-006371,2019-03-18,Thoraipakam
6372,2,P2-006372,2019-03-18,Sholinganalur
6373,4,P4-006373,2019-03-18,navalur
6374,4,P4-006374,2019-03-18,Karapakkam
